1.836981524786555258e-03,6.440103822350116136e-01,1.154521326276868422e+03
-6.440103822350116136e-01,1.836981524786555258e-03,1.322963264988407900e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
